P	POP	n
23.35050282	CapCamarat	3
36.05592347	CapCamarat	3
36.52195242	CapCamarat	3
24.84670101	CapCamarat	3
15.08462104	CapCamarat	3
23.76747609	CapCamarat	3
20.03924454	CapCamarat	3
19.37699289	CapCamarat	3
19.86754967	CapCamarat	3
40.96149129	CapCamarat	3
41.10865833	CapCamarat	3
20.60338484	CapCamarat	3
17.41476576	CapCamarat	3
21.7071376	CapCamarat	3
22.54108413	CapCamarat	3
16.58081923	CapCamarat	3
18.19965661	CapCamarat	3
20.06377238	CapCamarat	3
19.30340937	CapCamarat	3
36.52195242	CapCamarat	3
19.0090753	CapCamarat	3
17.09590385	CapCamarat	3
23.98822664	CapCamarat	3
18.19965661	CapCamarat	3
36.05592347	CapCamarat	3
23.64483689	CapCamarat	3
17.66004415	CapCamarat	3
22.66372333	CapCamarat	3
25.26367427	CapCamarat	3
20.99583027	CapCamarat	3
19.18077017	CapCamarat	3
36.17856267	CapCamarat	3
18.19965661	CapCamarat	3
15.08462104	CapCamarat	3
35.4427275	CapCamarat	3
40.69168506	CapCamarat	3
18.37135148	CapCamarat	3
18.59210204	CapCamarat	3
19.86754967	CapCamarat	3
21.11846946	CapCamarat	3
24.92028452	CapCamarat	3
20.11282806	CapCamarat	3
23.35050282	CapCamarat	3
18.42040716	CapCamarat	3
15.08462104	CapCamarat	3
36.59553593	CapCamarat	3
20.18641158	CapCamarat	3
18.93549178	CapCamarat	3
36.30120186	CapCamarat	3
21.11846946	CapCamarat	3
19.4505764	CapCamarat	3
21.06941378	CapCamarat	3
22.9580574	CapCamarat	3
35.78611724	CapCamarat	3
20.11282806	CapCamarat	3
24.13539367	CapCamarat	3
20.7014962	CapCamarat	3
21.11846946	CapCamarat	3
20.06377238	CapCamarat	3
18.61662987	CapCamarat	3
19.59774344	CapCamarat	3
19.74491047	CapCamarat	3
23.76747609	CapCamarat	3
35.3200883	CapCamarat	3
36.52195242	CapCamarat	3
20.578857	CapCamarat	3
24.62595045	CapCamarat	3
19.52415992	CapCamarat	3
20.06377238	CapCamarat	3
40.69168506	CapCamarat	3
18.59210204	CapCamarat	3
17.66004415	CapCamarat	3
19.22982585	CapCamarat	3
19.52415992	CapCamarat	3
20.40716213	CapCamarat	3
29.38435124	CapCamarat	6
42.01618837	CapCamarat	6
40.00490557	CapCamarat	6
44.95952907	CapCamarat	6
29.06548933	CapCamarat	6
44.81236203	CapCamarat	6
24.94481236	CapCamarat	6
44.24822173	CapCamarat	6
44.91047339	CapCamarat	6
28.28059848	CapCamarat	6
44.665195	CapCamarat	6
40.37282315	CapCamarat	6
39.73509934	CapCamarat	6
44.76330635	CapCamarat	6
45.40103017	CapCamarat	6
27.69193034	CapCamarat	6
29.38435124	CapCamarat	6
41.74638214	CapCamarat	6
23.98822664	CapCamarat	6
45.98969831	CapCamarat	6
46.06328182	CapCamarat	6
41.64827079	CapCamarat	6
41.03507481	CapCamarat	6
46.21044886	CapCamarat	6
25.95045377	CapCamarat	6
45.64630856	CapCamarat	6
27.69193034	CapCamarat	6
30.51263184	CapCamarat	6
29.58057395	CapCamarat	6
25.58253618	CapCamarat	6
41.64827079	CapCamarat	6
45.62178072	CapCamarat	6
46.35761589	CapCamarat	6
30.83149375	CapCamarat	6
22.49202845	CapCamarat	6
24.79764533	CapCamarat	6
30.29188129	CapCamarat	6
46.08780966	CapCamarat	6
45.59725288	CapCamarat	6
29.40887908	CapCamarat	6
27.69193034	CapCamarat	6
24.20897719	CapCamarat	6
25.58253618	CapCamarat	6
45.6708364	CapCamarat	6
23.44861418	CapCamarat	6
29.87490802	CapCamarat	6
46.01422615	CapCamarat	6
24.5278391	CapCamarat	6
44.86141771	CapCamarat	6
27.74098602	CapCamarat	6
46.92175619	CapCamarat	6
23.57125337	CapCamarat	6
41.15771401	CapCamarat	6
23.57125337	CapCamarat	6
40.98601913	CapCamarat	6
40.29923964	CapCamarat	6
45.96517047	CapCamarat	6
28.96737797	CapCamarat	6
39.83321069	CapCamarat	6
28.40323767	CapCamarat	6
40.29923964	CapCamarat	6
41.2803532	CapCamarat	6
39.90679421	CapCamarat	6
25.5334805	CapCamarat	6
44.88594555	CapCamarat	6
23.79200392	CapCamarat	6
46.25950454	CapCamarat	6
29.33529556	CapCamarat	6
24.11086583	CapCamarat	6
28.20701496	CapCamarat	6
41.20676968	CapCamarat	6
29.62962963	CapCamarat	6
22.9580574	CapCamarat	6
44.93500123	CapCamarat	6
40.64262938	CapCamarat	6
23.15428011	CapCamarat	6
39.93132205	CapCamarat	6
24.4051999	CapCamarat	6
45.27839097	CapCamarat	6
45.15575178	CapCamarat	6
28.45229335	CapCamarat	6
22.9580574	CapCamarat	6
24.79764533	CapCamarat	6
40.81432426	CapCamarat	6
46.01422615	CapCamarat	6
29.21265636	CapCamarat	6
43.95388766	CapCamarat	6
25.95045377	CapCamarat	6
27.61834682	CapCamarat	6
22.44297277	CapCamarat	6
27.76551386	CapCamarat	6
45.1066961	CapCamarat	6
40.39735099	CapCamarat	6
43.95388766	CapCamarat	6
41.64827079	CapCamarat	6
39.90679421	CapCamarat	6
40.49546235	CapCamarat	6
45.5481972	CapCamarat	6
22.63919549	CapCamarat	6
28.28059848	CapCamarat	6
31.73902379	CapCamarat	8
44.91047339	CapCamarat	8
45.86705911	CapCamarat	8
42.08977189	CapCamarat	8
43.34069169	CapCamarat	8
42.38410596	CapCamarat	8
46.70100564	CapCamarat	8
46.60289429	CapCamarat	8
42.43316164	CapCamarat	8
47.38778514	CapCamarat	8
47.95192544	CapCamarat	8
47.73117488	CapCamarat	8
41.25582536	CapCamarat	8
28.77115526	CapCamarat	8
46.87270052	CapCamarat	8
47.19156242	CapCamarat	8
46.97081187	CapCamarat	8
45.91611479	CapCamarat	8
42.48221732	CapCamarat	8
42.48221732	CapCamarat	8
42.26146676	CapCamarat	8
42.08977189	CapCamarat	8
46.89722835	CapCamarat	8
31.46921756	CapCamarat	8
46.18592102	CapCamarat	8
26.31837135	CapCamarat	8
46.33308805	CapCamarat	8
30.51263184	CapCamarat	8
47.68211921	CapCamarat	8
47.09345107	CapCamarat	8
47.53495217	CapCamarat	8
48.07456463	CapCamarat	8
43.48785872	CapCamarat	8
47.09345107	CapCamarat	8
43.11994113	CapCamarat	8
47.9273976	CapCamarat	8
29.9239637	CapCamarat	8
42.45768948	CapCamarat	8
47.01986755	CapCamarat	8
47.53495217	CapCamarat	8
31.73902379	CapCamarat	8
46.60289429	CapCamarat	8
30.68432671	CapCamarat	8
42.65391219	CapCamarat	8
47.58400785	CapCamarat	8
26.49006623	CapCamarat	8
43.34069169	CapCamarat	8
45.71989208	CapCamarat	8
46.48025509	CapCamarat	8
41.89354918	CapCamarat	8
26.04856512	CapCamarat	8
46.89722835	CapCamarat	8
47.38778514	CapCamarat	8
41.86902134	CapCamarat	8
48.07456463	CapCamarat	8
42.08977189	CapCamarat	8
30.43904832	CapCamarat	8
41.99166053	CapCamarat	8
45.76894776	CapCamarat	8
46.99533971	CapCamarat	8
47.09345107	CapCamarat	8
30.38999264	CapCamarat	8
45.96517047	CapCamarat	8
46.87270052	CapCamarat	8
43.5369144	CapCamarat	8
47.53495217	CapCamarat	8
26.49006623	CapCamarat	8
47.58400785	CapCamarat	8
30.19376993	CapCamarat	8
29.72774099	CapCamarat	8
43.5369144	CapCamarat	8
46.97081187	CapCamarat	8
31.22393917	CapCamarat	8
31.64091244	CapCamarat	8
26.5391219	CapCamarat	8
46.45572725	CapCamarat	8
43.51238656	CapCamarat	8
29.9239637	CapCamarat	8
46.38214373	CapCamarat	8
48.07456463	CapCamarat	8
46.84817268	CapCamarat	8
43.07088545	CapCamarat	8
46.40667157	CapCamarat	8
46.16139318	CapCamarat	8
42.35957812	CapCamarat	8
30.51263184	CapCamarat	8
26.5391219	CapCamarat	8
42.2859946	CapCamarat	8
47.58400785	CapCamarat	8
47.87834192	CapCamarat	8
31.19941133	CapCamarat	8
41.55015943	CapCamarat	8
47.58400785	CapCamarat	8
31.29752269	CapCamarat	8
42.60485651	CapCamarat	8
42.26146676	CapCamarat	8
43.51238656	CapCamarat	8
41.55015943	CapCamarat	8
26.5391219	CapCamarat	8
46.97081187	CapCamarat	8
43.83124847	CapCamarat	10
48.05003679	CapCamarat	10
32.03335786	CapCamarat	10
48.44248222	CapCamarat	10
47.21609026	CapCamarat	10
48.41795438	CapCamarat	10
48.34437086	CapCamarat	10
47.51042433	CapCamarat	10
48.31984302	CapCamarat	10
47.51042433	CapCamarat	10
47.51042433	CapCamarat	10
47.51042433	CapCamarat	10
48.34437086	CapCamarat	10
48.41795438	CapCamarat	10
48.34437086	CapCamarat	10
47.21609026	CapCamarat	10
48.34437086	CapCamarat	10
47.68211921	CapCamarat	10
48.34437086	CapCamarat	10
48.44248222	CapCamarat	10
48.44248222	CapCamarat	10
47.68211921	CapCamarat	10
48.17267599	CapCamarat	10
47.68211921	CapCamarat	10
32.03335786	CapCamarat	10
47.21609026	CapCamarat	10
43.83124847	CapCamarat	10
43.83124847	CapCamarat	10
48.41795438	CapCamarat	10
47.68211921	CapCamarat	10
43.83124847	CapCamarat	10
43.83124847	CapCamarat	10
47.68211921	CapCamarat	10
43.83124847	CapCamarat	10
48.31984302	CapCamarat	10
48.31984302	CapCamarat	10
48.41795438	CapCamarat	10
47.68211921	CapCamarat	10
43.83124847	CapCamarat	10
48.31984302	CapCamarat	10
48.31984302	CapCamarat	10
47.51042433	CapCamarat	10
47.21609026	CapCamarat	10
47.68211921	CapCamarat	10
48.05003679	CapCamarat	10
47.51042433	CapCamarat	10
32.03335786	CapCamarat	10
43.83124847	CapCamarat	10
47.51042433	CapCamarat	10
48.34437086	CapCamarat	10
32.03335786	CapCamarat	10
47.51042433	CapCamarat	10
48.05003679	CapCamarat	10
32.03335786	CapCamarat	10
48.44248222	CapCamarat	10
48.41795438	CapCamarat	10
48.05003679	CapCamarat	10
47.51042433	CapCamarat	10
48.17267599	CapCamarat	10
43.83124847	CapCamarat	10
48.31984302	CapCamarat	10
48.41795438	CapCamarat	10
48.41795438	CapCamarat	10
48.34437086	CapCamarat	10
32.03335786	CapCamarat	10
48.34437086	CapCamarat	10
48.34437086	CapCamarat	10
32.03335786	CapCamarat	10
47.21609026	CapCamarat	10
48.34437086	CapCamarat	10
48.44248222	CapCamarat	10
48.17267599	CapCamarat	10
48.05003679	CapCamarat	10
32.03335786	CapCamarat	10
32.03335786	CapCamarat	10
48.31984302	CapCamarat	10
48.05003679	CapCamarat	10
32.03335786	CapCamarat	10
48.44248222	CapCamarat	10
32.03335786	CapCamarat	10
48.17267599	CapCamarat	10
48.17267599	CapCamarat	10
48.44248222	CapCamarat	10
48.31984302	CapCamarat	10
47.68211921	CapCamarat	10
43.83124847	CapCamarat	10
47.51042433	CapCamarat	10
47.21609026	CapCamarat	10
48.41795438	CapCamarat	10
48.05003679	CapCamarat	10
48.17267599	CapCamarat	10
48.41795438	CapCamarat	10
48.17267599	CapCamarat	10
47.51042433	CapCamarat	10
47.68211921	CapCamarat	10
43.83124847	CapCamarat	10
47.21609026	CapCamarat	10
48.34437086	CapCamarat	10
48.17267599	CapCamarat	10
32.03335786	CapCamarat	10
21.90336031	Bonifacio	3
16.60534707	Bonifacio	3
40.25018396	Bonifacio	3
40.25018396	Bonifacio	3
40.74074074	Bonifacio	3
16.67893059	Bonifacio	3
16.55629139	Bonifacio	3
21.75619328	Bonifacio	3
21.41280353	Bonifacio	3
23.12975227	Bonifacio	3
21.90336031	Bonifacio	3
40.44640667	Bonifacio	3
21.75619328	Bonifacio	3
34.36350258	Bonifacio	3
39.29359823	Bonifacio	3
16.67893059	Bonifacio	3
22.98258523	Bonifacio	3
22.73730684	Bonifacio	3
39.66151582	Bonifacio	3
21.78072112	Bonifacio	3
39.66151582	Bonifacio	3
39.95584989	Bonifacio	3
21.53544273	Bonifacio	3
34.36350258	Bonifacio	3
21.7071376	Bonifacio	3
34.53519745	Bonifacio	3
22.88447388	Bonifacio	3
40.12754476	Bonifacio	3
22.00147167	Bonifacio	3
16.48270787	Bonifacio	3
22.07505519	Bonifacio	3
21.65808192	Bonifacio	3
16.89968114	Bonifacio	3
21.2656365	Bonifacio	3
22.51655629	Bonifacio	3
17.02232033	Bonifacio	3
22.44297277	Bonifacio	3
15.82045622	Bonifacio	3
21.2656365	Bonifacio	3
16.67893059	Bonifacio	3
39.95584989	Bonifacio	3
16.23742948	Bonifacio	3
16.67893059	Bonifacio	3
17.07137601	Bonifacio	3
34.70689232	Bonifacio	3
16.28648516	Bonifacio	3
22.44297277	Bonifacio	3
22.09958303	Bonifacio	3
16.48270787	Bonifacio	3
34.33897474	Bonifacio	3
40.22565612	Bonifacio	3
34.73142016	Bonifacio	3
16.01667893	Bonifacio	3
21.97694383	Bonifacio	3
22.19769438	Bonifacio	3
39.80868286	Bonifacio	3
40.44640667	Bonifacio	3
15.84498406	Bonifacio	3
21.2656365	Bonifacio	3
21.7071376	Bonifacio	3
40.25018396	Bonifacio	3
40.25018396	Bonifacio	3
35.14839343	Bonifacio	3
34.26539122	Bonifacio	3
34.70689232	Bonifacio	3
21.55997057	Bonifacio	3
20.21093942	Bonifacio	3
21.97694383	Bonifacio	3
21.65808192	Bonifacio	3
34.73142016	Bonifacio	3
17.16948737	Bonifacio	3
22.56561197	Bonifacio	3
22.09958303	Bonifacio	3
22.07505519	Bonifacio	3
34.33897474	Bonifacio	3
16.92420898	Bonifacio	3
22.09958303	Bonifacio	3
16.26195732	Bonifacio	3
35.22197694	Bonifacio	3
16.11479029	Bonifacio	3
22.00147167	Bonifacio	3
21.80524896	Bonifacio	3
22.73730684	Bonifacio	3
16.21290164	Bonifacio	3
22.44297277	Bonifacio	3
34.73142016	Bonifacio	3
16.26195732	Bonifacio	3
22.98258523	Bonifacio	3
21.31469218	Bonifacio	3
22.66372333	Bonifacio	3
22.59013981	Bonifacio	3
21.8297768	Bonifacio	3
16.60534707	Bonifacio	3
21.7071376	Bonifacio	3
22.09958303	Bonifacio	3
22.56561197	Bonifacio	3
16.28648516	Bonifacio	3
17.3166544	Bonifacio	3
40.22565612	Bonifacio	3
22.66372333	Bonifacio	3
23.76747609	Bonifacio	6
23.44861418	Bonifacio	6
41.86902134	Bonifacio	6
22.81089036	Bonifacio	6
22.63919549	Bonifacio	6
24.42972774	Bonifacio	6
23.98822664	Bonifacio	6
23.12975227	Bonifacio	6
42.33505028	Bonifacio	6
23.59578121	Bonifacio	6
23.64483689	Bonifacio	6
23.00711307	Bonifacio	6
23.79200392	Bonifacio	6
23.91464312	Bonifacio	6
42.35957812	Bonifacio	6
42.38410596	Bonifacio	6
42.65391219	Bonifacio	6
41.37846456	Bonifacio	6
42.08977189	Bonifacio	6
40.88790778	Bonifacio	6
41.57468727	Bonifacio	6
22.88447388	Bonifacio	6
36.84081432	Bonifacio	6
23.76747609	Bonifacio	6
23.52219769	Bonifacio	6
22.98258523	Bonifacio	6
23.47314202	Bonifacio	6
24.15992151	Bonifacio	6
41.32940888	Bonifacio	6
41.57468727	Bonifacio	6
23.71842041	Bonifacio	6
42.04071621	Bonifacio	6
24.13539367	Bonifacio	6
41.50110375	Bonifacio	6
22.63919549	Bonifacio	6
23.74294825	Bonifacio	6
42.01618837	Bonifacio	6
23.89011528	Bonifacio	6
42.2859946	Bonifacio	6
23.59578121	Bonifacio	6
42.06524405	Bonifacio	6
22.9580574	Bonifacio	6
24.18444935	Bonifacio	6
23.37503066	Bonifacio	6
24.33161638	Bonifacio	6
42.38410596	Bonifacio	6
41.79543782	Bonifacio	6
23.66936473	Bonifacio	6
42.26146676	Bonifacio	6
42.08977189	Bonifacio	6
42.53127299	Bonifacio	6
42.16335541	Bonifacio	6
23.57125337	Bonifacio	6
41.81996566	Bonifacio	6
41.62374295	Bonifacio	6
23.17880795	Bonifacio	6
24.33161638	Bonifacio	6
41.52563159	Bonifacio	6
42.11429973	Bonifacio	6
42.18788325	Bonifacio	6
41.9671327	Bonifacio	6
41.59921511	Bonifacio	6
23.9636988	Bonifacio	6
23.37503066	Bonifacio	6
41.52563159	Bonifacio	6
41.9671327	Bonifacio	6
40.91243561	Bonifacio	6
41.8444935	Bonifacio	6
42.01618837	Bonifacio	6
23.64483689	Bonifacio	6
23.20333579	Bonifacio	6
41.99166053	Bonifacio	6
23.57125337	Bonifacio	6
23.98822664	Bonifacio	6
24.13539367	Bonifacio	6
41.77090998	Bonifacio	6
23.71842041	Bonifacio	6
41.99166053	Bonifacio	6
41.57468727	Bonifacio	6
42.33505028	Bonifacio	6
41.99166053	Bonifacio	6
24.30708855	Bonifacio	6
23.9636988	Bonifacio	6
41.69732647	Bonifacio	6
42.53127299	Bonifacio	6
42.26146676	Bonifacio	6
41.35393672	Bonifacio	6
41.91807702	Bonifacio	6
23.59578121	Bonifacio	6
41.91807702	Bonifacio	6
41.99166053	Bonifacio	6
41.13318617	Bonifacio	6
24.13539367	Bonifacio	6
41.99166053	Bonifacio	6
23.71842041	Bonifacio	6
41.64827079	Bonifacio	6
42.18788325	Bonifacio	6
42.16335541	Bonifacio	6
23.54672553	Bonifacio	6
24.18444935	Bonifacio	6
23.91464312	Bonifacio	8
24.15992151	Bonifacio	8
43.21805249	Bonifacio	8
42.11429973	Bonifacio	8
24.11086583	Bonifacio	8
42.80107922	Bonifacio	8
42.06524405	Bonifacio	8
43.19352465	Bonifacio	8
41.91807702	Bonifacio	8
23.91464312	Bonifacio	8
24.15992151	Bonifacio	8
24.23350503	Bonifacio	8
23.76747609	Bonifacio	8
24.13539367	Bonifacio	8
24.50331126	Bonifacio	8
41.64827079	Bonifacio	8
41.86902134	Bonifacio	8
42.58032867	Bonifacio	8
24.35614422	Bonifacio	8
42.50674516	Bonifacio	8
24.15992151	Bonifacio	8
42.80107922	Bonifacio	8
41.50110375	Bonifacio	8
24.06181015	Bonifacio	8
42.62938435	Bonifacio	8
42.35957812	Bonifacio	8
42.31052244	Bonifacio	8
42.13882757	Bonifacio	8
41.9671327	Bonifacio	8
42.31052244	Bonifacio	8
43.02182978	Bonifacio	8
42.80107922	Bonifacio	8
42.58032867	Bonifacio	8
41.59921511	Bonifacio	8
42.31052244	Bonifacio	8
42.89919058	Bonifacio	8
42.45768948	Bonifacio	8
42.89919058	Bonifacio	8
42.89919058	Bonifacio	8
42.11429973	Bonifacio	8
24.35614422	Bonifacio	8
42.62938435	Bonifacio	8
41.91807702	Bonifacio	8
42.62938435	Bonifacio	8
24.99386804	Bonifacio	8
23.62030905	Bonifacio	8
24.38067206	Bonifacio	8
42.4086338	Bonifacio	8
43.21805249	Bonifacio	8
42.60485651	Bonifacio	8
24.08633799	Bonifacio	8
24.23350503	Bonifacio	8
42.45768948	Bonifacio	8
42.94824626	Bonifacio	8
42.16335541	Bonifacio	8
41.64827079	Bonifacio	8
42.31052244	Bonifacio	8
42.18788325	Bonifacio	8
42.48221732	Bonifacio	8
42.80107922	Bonifacio	8
43.04635762	Bonifacio	8
42.18788325	Bonifacio	8
24.01275448	Bonifacio	8
41.64827079	Bonifacio	8
42.23693893	Bonifacio	8
42.13882757	Bonifacio	8
24.11086583	Bonifacio	8
43.21805249	Bonifacio	8
42.89919058	Bonifacio	8
24.38067206	Bonifacio	8
42.45768948	Bonifacio	8
41.86902134	Bonifacio	8
43.02182978	Bonifacio	8
42.89919058	Bonifacio	8
42.65391219	Bonifacio	8
42.23693893	Bonifacio	8
41.59921511	Bonifacio	8
42.35957812	Bonifacio	8
43.24258033	Bonifacio	8
41.9671327	Bonifacio	8
42.70296787	Bonifacio	8
42.18788325	Bonifacio	8
24.50331126	Bonifacio	8
24.08633799	Bonifacio	8
42.26146676	Bonifacio	8
42.92371842	Bonifacio	8
24.11086583	Bonifacio	8
42.11429973	Bonifacio	8
41.7218543	Bonifacio	8
42.8501349	Bonifacio	8
42.50674516	Bonifacio	8
42.31052244	Bonifacio	8
43.07088545	Bonifacio	8
24.06181015	Bonifacio	8
43.07088545	Bonifacio	8
42.58032867	Bonifacio	8
42.67844003	Bonifacio	8
42.67844003	Bonifacio	8
24.38067206	Bonifacio	8
24.62595045	Bonifacio	8
43.16899681	Bonifacio	10
43.36521952	Bonifacio	10
43.36521952	Bonifacio	10
43.56144224	Bonifacio	10
43.16899681	Bonifacio	10
43.5369144	Bonifacio	10
43.56144224	Bonifacio	10
42.65391219	Bonifacio	10
43.21805249	Bonifacio	10
25.06745156	Bonifacio	10
43.36521952	Bonifacio	10
43.5369144	Bonifacio	10
43.5369144	Bonifacio	10
43.34069169	Bonifacio	10
43.5369144	Bonifacio	10
43.5369144	Bonifacio	10
43.5369144	Bonifacio	10
25.06745156	Bonifacio	10
43.36521952	Bonifacio	10
43.36521952	Bonifacio	10
43.31616385	Bonifacio	10
43.56144224	Bonifacio	10
43.34069169	Bonifacio	10
43.5369144	Bonifacio	10
43.16899681	Bonifacio	10
25.06745156	Bonifacio	10
43.36521952	Bonifacio	10
43.36521952	Bonifacio	10
43.5369144	Bonifacio	10
43.36521952	Bonifacio	10
43.21805249	Bonifacio	10
43.21805249	Bonifacio	10
43.31616385	Bonifacio	10
42.9727741	Bonifacio	10
25.06745156	Bonifacio	10
42.9727741	Bonifacio	10
43.5369144	Bonifacio	10
43.31616385	Bonifacio	10
43.16899681	Bonifacio	10
43.5369144	Bonifacio	10
43.31616385	Bonifacio	10
42.65391219	Bonifacio	10
43.21805249	Bonifacio	10
25.06745156	Bonifacio	10
43.16899681	Bonifacio	10
43.5369144	Bonifacio	10
43.56144224	Bonifacio	10
43.56144224	Bonifacio	10
43.56144224	Bonifacio	10
43.56144224	Bonifacio	10
43.5369144	Bonifacio	10
43.36521952	Bonifacio	10
43.36521952	Bonifacio	10
43.31616385	Bonifacio	10
43.5369144	Bonifacio	10
43.16899681	Bonifacio	10
43.34069169	Bonifacio	10
43.34069169	Bonifacio	10
43.21805249	Bonifacio	10
43.34069169	Bonifacio	10
43.16899681	Bonifacio	10
43.5369144	Bonifacio	10
42.9727741	Bonifacio	10
42.9727741	Bonifacio	10
43.21805249	Bonifacio	10
43.16899681	Bonifacio	10
43.34069169	Bonifacio	10
25.06745156	Bonifacio	10
43.5369144	Bonifacio	10
43.34069169	Bonifacio	10
43.56144224	Bonifacio	10
43.31616385	Bonifacio	10
43.31616385	Bonifacio	10
43.34069169	Bonifacio	10
42.9727741	Bonifacio	10
43.56144224	Bonifacio	10
25.06745156	Bonifacio	10
43.5369144	Bonifacio	10
43.31616385	Bonifacio	10
25.06745156	Bonifacio	10
43.16899681	Bonifacio	10
43.36521952	Bonifacio	10
43.56144224	Bonifacio	10
43.31616385	Bonifacio	10
43.5369144	Bonifacio	10
25.06745156	Bonifacio	10
43.34069169	Bonifacio	10
43.5369144	Bonifacio	10
43.5369144	Bonifacio	10
25.06745156	Bonifacio	10
25.06745156	Bonifacio	10
43.36521952	Bonifacio	10
25.06745156	Bonifacio	10
43.5369144	Bonifacio	10
42.65391219	Bonifacio	10
25.06745156	Bonifacio	10
42.9727741	Bonifacio	10
43.5369144	Bonifacio	10
43.36521952	Bonifacio	10
42.65391219	Bonifacio	10
